rank,ticker,company_name,sector,market_cap,market_data_date,price,return_21d,return_63d,return_126d,spy_relative_63d,spy_relative_126d,sector_etf,sector_relative_63d,sector_relative_126d,max_daily_move_63d,max_gap_63d,max_1d_share_of_abs_move_63d,directional_efficiency_63d,positive_days_63d,negative_days_63d,positive_day_ratio_63d,relative_max_daily_move_63d,relative_max_1d_share_of_abs_move_63d,relative_directional_efficiency_63d,max_daily_move_126d,max_gap_126d,max_1d_share_of_abs_move_126d,directional_efficiency_126d,positive_days_126d,negative_days_126d,positive_day_ratio_126d,relative_max_daily_move_126d,relative_max_1d_share_of_abs_move_126d,relative_directional_efficiency_126d,volume_ratio_5d_vs_prev20d,volatility_ratio_20d_vs_prev120d,selection_bucket,selection_reason,anchor_horizon,drift_direction,trend_consistency,tail_percentile,tail_distance
1,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,29533204480.00000000,2026-08-10,250.82000732,0.13109361,0.37737506,0.13662940,0.32936927,0.01730179,XLY,0.38178437,0.12239090,0.06485438,0.02397831,0.05663243,0.28172600,34.00000000,29.00000000,0.53968254,0.05641483,0.05493585,0.31608892,0.06485438,0.04090480,0.02916315,0.05775452,61.00000000,65.00000000,0.48412698,0.05641483,0.03045311,0.06149973,1.20270691,0.90480845,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.93817468,0.87634936
2,MMSI,"Merit Medical Systems, Inc.",Healthcare,5359010304.00000000,2026-08-10,89.75000000,0.22208602,0.46482780,0.08787879,0.41682201,-0.03144882,XLV,0.29094812,0.01984255,0.03940642,0.05146972,0.03807525,0.37062546,40.00000000,22.00000000,0.64516129,0.04707397,0.05530755,0.26015204,0.09049578,0.05146972,0.04396357,0.04090982,62.00000000,62.00000000,0.50000000,0.08915408,0.04923393,0.01016556,1.52437271,0.93782254,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.91020608,0.82041217
3,GEF,Greif Inc.,Consumer Cyclical,4969097728.00000000,2026-08-10,87.41000366,0.18763594,0.28411935,0.16097759,0.23611355,0.04164998,XLY,0.28852866,0.14673909,0.04618520,0.03802781,0.05049248,0.27470281,39.00000000,24.00000000,0.61904762,0.05291521,0.05617593,0.27017445,0.04618520,0.03802781,0.02872013,0.09305400,65.00000000,61.00000000,0.51587302,0.05291521,0.03080873,0.07867319,1.13065198,1.12690693,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.90726202,0.81452404
4,PK,Park Hotels & Resorts Inc.,Real Estate,2921760256.00000000,2026-08-10,14.51000023,0.02399436,0.28180217,0.25845625,0.23379638,0.13912864,XLRE,0.28202731,0.20106164,0.06347894,0.02337110,0.06761749,0.26584148,36.00000000,25.00000000,0.59016393,0.07804836,0.09016217,0.28706044,0.06347894,0.03018495,0.03392104,0.12320678,64.00000000,59.00000000,0.52032520,0.07804836,0.04385805,0.09782029,1.28939381,0.87238231,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.90284593,0.80569185
5,USFD,US Foods Holding Corp.,Consumer Defensive,23922677760.00000000,2026-08-10,108.62999725,0.07575751,0.28708525,0.20259045,0.23907946,0.08326284,XLP,0.27793823,0.23659096,0.06448406,0.04816404,0.07152623,0.28121222,35.00000000,28.00000000,0.55555556,0.06507180,0.08013591,0.29959277,0.13399314,0.05486152,0.07410799,0.10254207,65.00000000,61.00000000,0.51587302,0.11662401,0.07251439,0.13621313,1.20790894,1.04966294,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.90039254,0.80078508
6,PFGC,Performance Food Group Company,Consumer Defensive,17875255296.00000000,2026-08-10,113.79000092,0.00379323,0.22197162,0.20540253,0.17396583,0.08607492,XLP,0.21282460,0.23940305,0.03437230,0.01706026,0.04504713,0.26337796,41.00000000,22.00000000,0.65079365,0.03500144,0.04906990,0.26827537,0.08563203,0.09090907,0.04736492,0.10368266,72.00000000,53.00000000,0.57600000,0.07304119,0.04545447,0.13778351,0.82027059,0.70137669,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.86261040,0.72522080
