rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
47,U,Unity Software Inc.,Technology,,NYQ,20653373440.00000000,2026-08-21,46.93000031,0.00837987,0.01470271,0.62163094,0.83750973,1.57150687,0.03096726,0.11065660,0.58432300,0.80654248,1.46085027,XLK,0.02723452,0.02637173,0.30117825,0.59439642,0.81113800,1.27032862,0.82135189,520855642.62770462,0.86715823,0.15054976,2026-08-06,0.15054976,0.22038354,0.72678522,0.12202890,0.14040675,0.04239156,-0.05134427,1.73963821,spy_relative;sector_relative;single_day_move,3,threshold,16.88470000,2026-08-06,5,10,12,45.00000000,-2.00000000,True,True
48,CIFR,Cipher Digital Inc.,Technology,,NMS,6542959616.00000000,2026-08-21,15.76500034,-0.08396274,-0.11705400,-0.38942678,-0.26742565,0.07610927,0.03096726,0.11065660,-0.42673472,-0.29839291,-0.03454733,XLK,0.02723452,0.02637173,0.30117825,-0.41666130,-0.29379738,-0.22506898,1.23095173,690819055.03404677,1.48414653,0.28066704,2026-07-30,0.28066704,0.16606015,0.29008760,-0.19620399,-0.26638710,0.16183774,-0.45973269,1.47100314,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,16.86390000,2026-07-16,4,8,4,69.00000000,21.00000000,True,True
49,AMPL,"Amplitude, Inc.",Technology,,NCM,1762509824.00000000,2026-08-21,13.28999996,0.02784220,0.01995397,0.65093163,1.03834356,0.87711866,0.03096726,0.11065660,0.61362369,1.00737630,0.76646206,XLK,0.02723452,0.02637173,0.30117825,0.62369711,1.01197183,0.57594041,0.76922248,25800630.78067303,0.75600283,0.08259319,2026-08-10,0.08259319,0.11156559,0.69195006,0.03445448,,0.03153150,-0.00075190,1.36898389,spy_relative;sector_relative;single_day_move,3,threshold,16.64640000,2026-07-10,1,1,1,,,True,False
50,PLPC,Preformed Line Products Company,Industrials,,NMS,2098719232.00000000,2026-08-21,429.29998779,0.01881955,-0.07603903,0.31759861,0.25853832,0.63468127,0.03096726,0.11065660,0.28029066,0.22757106,0.52402467,XLI,-0.00928879,0.05699878,0.01704003,0.32688740,0.20153954,0.61764124,0.72299203,49288582.43838806,2.31187216,0.29963662,2026-07-30,0.29963662,0.26751158,0.25824575,0.25047498,0.21421599,0.22422481,-0.10705743,1.30484270,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,16.61470000,2026-07-31,5,10,14,44.00000000,-6.00000000,True,True
51,PRCH,"Porch Group, Inc.",Financial Services,,NCM,1940054144.00000000,2026-08-21,17.09000015,0.00058549,-0.01668579,0.46947549,0.75462018,1.12298134,0.03096726,0.11065660,0.43216755,0.72365292,1.01232474,XLF,0.02955396,0.11115407,0.09506568,0.43992153,0.64346611,1.02791565,0.50243272,28025069.77530861,1.07420877,0.16019422,2026-07-30,0.16019422,0.21904809,0.54159157,0.07670847,0.18131104,0.23786413,-0.10241600,1.67031248,spy_relative;sector_relative;single_day_move;gap,4,threshold,16.58770000,2026-07-10,4,6,4,130.00000000,79.00000000,True,True
52,LASR,"nLIGHT, Inc.",Technology,,NMS,2733938432.00000000,2026-08-21,47.38999939,0.00423820,-0.09904942,-0.35082193,-0.37995553,-0.15390107,0.03096726,0.11065660,-0.38812987,-0.41092278,-0.26455767,XLK,0.02723452,0.02637173,0.30117825,-0.37805645,-0.40632726,-0.45507932,0.75040782,81056236.79694518,1.28811170,0.25563366,2026-08-07,-0.25563366,0.20781693,0.34012727,-0.06330693,-0.15608583,0.22759811,-0.44214242,0.69008552,spy_relative;sector_relative;single_day_move;gap,4,threshold,16.48060000,2026-07-13,5,10,12,42.00000000,-10.00000000,True,True
53,ATKR,Atkore Inc.,Industrials,,NYQ,3161110784.00000000,2026-08-21,93.59999847,0.00117660,-0.00213224,0.28131409,0.22866892,0.39327178,0.03096726,0.11065660,0.24400615,0.19770166,0.28261518,XLI,-0.00928879,0.05699878,0.01704003,0.29060288,0.17167014,0.37623175,0.40744843,135310739.12205011,2.57452687,0.28220949,2026-08-03,0.28220949,0.56446860,0.52995227,0.00213786,0.00171027,0.28015355,-0.00287636,0.69258589,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,16.43270000,2026-08-04,5,10,13,34.00000000,-19.00000000,True,True
54,YSS,York Space Systems Inc.,Industrials,,NYQ,1280172800.00000000,2026-08-21,9.31999969,0.01304347,-0.14730106,-0.47105566,-0.67240775,-0.64029333,0.03096726,0.11065660,-0.50836361,-0.70337501,-0.75094993,XLI,-0.00928879,0.05699878,0.01704003,-0.46176687,-0.72940653,-0.65733336,1.53846757,42105215.27981853,0.94982331,0.17186307,2026-08-06,-0.17186307,0.13513553,0.48385452,0.05693295,-0.15518829,0.12597739,-0.78550059,0.01304347,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,16.38150000,2026-07-10,5,10,15,33.00000000,-21.00000000,True,True
55,AUGO,Aura Minerals Inc.,Basic Materials,,NMS,7315602944.00000000,2026-08-21,87.26000214,0.00657515,0.14785591,0.58366614,0.15883132,0.16986200,0.03096726,0.11065660,0.54635820,0.12786407,0.05920540,XLB,0.06462517,0.07037186,0.01095170,0.51904097,0.08845946,0.15891030,1.46371373,67466334.86381951,0.95678159,0.13791315,2026-08-05,0.13791315,0.18032043,0.62055769,0.17898413,0.29257903,0.07483995,-0.20047643,2.17424528,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,16.35680000,2026-08-12,5,7,6,21.00000000,-34.00000000,True,True
56,TRIP,"TripAdvisor, Inc.",Consumer Cyclical,,NMS,1163611648.00000000,2026-08-21,10.00000000,-0.00299100,-0.06890128,-0.25871014,0.01010105,-0.07493066,0.03096726,0.11065660,-0.29601809,-0.02086621,-0.18558725,XLY,0.08514154,-0.00572873,0.00485313,-0.34385169,0.01582978,-0.07978378,0.93413015,45524762.43136311,1.81296045,0.25518226,2026-08-06,-0.25518226,0.36424372,0.40444729,0.05278313,-0.03742806,0.21801288,-0.47753394,0.08225111,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,15.96690000,2026-08-06,5,10,12,47.00000000,-9.00000000,True,True
57,WDAY,"Workday, Inc.",Technology,,NMS,49397161984.00000000,2026-08-21,200.00999451,0.01363261,0.00669419,0.56416666,0.64144437,0.45134604,0.03096726,0.11065660,0.52685871,0.61047712,0.34068944,XLK,0.02723452,0.02637173,0.30117825,0.53693213,0.61507264,0.15016780,0.75806468,948921672.69875336,1.45421554,0.17776259,2026-08-13,0.17776259,0.20325236,0.52598082,-0.04422373,,0.05946069,-0.19249872,0.77786662,spy_relative;sector_relative;single_day_move,3,threshold,15.83690000,2026-07-21,3,5,3,67.00000000,10.00000000,True,True
58,BHC,Bausch Health Companies Inc.,Healthcare,,NYQ,2408499200.00000000,2026-08-21,6.44000006,-0.05433185,-0.01075271,0.44719109,0.18165143,0.05057095,0.03096726,0.11065660,0.40988314,0.15068417,-0.06008565,XLV,0.08164019,0.17867028,0.11350585,0.36555089,0.00298115,-0.06293490,0.56781502,36180955.55423520,3.00818728,0.28846163,2026-07-30,0.28846163,0.30366711,0.40689060,-0.01990056,0.05140961,0.06196581,-0.18481013,0.45372467,spy_relative;sector_relative;volatility;single_day_move,4,threshold,15.81930000,2026-08-04,5,10,13,35.00000000,-23.00000000,True,True
59,PCOR,"Procore Technologies, Inc.",Technology,,NYQ,9647644672.00000000,2026-08-21,63.49000168,0.00331863,0.06170573,0.54552091,0.36890902,0.21303022,0.03096726,0.11065660,0.50821296,0.33794176,0.10237362,XLK,0.02723452,0.02637173,0.30117825,0.51828638,0.34253729,-0.08814803,0.74677476,221588558.53810579,0.88445951,0.08755545,2026-07-27,0.08755545,0.14424625,0.73202808,0.18634599,0.24924853,0.11642744,-0.20238690,0.65770243,spy_relative;sector_relative;single_day_move;gap,4,threshold,15.74530000,2026-07-31,4,7,4,99.00000000,40.00000000,True,True
