rank,ticker,company_name,sector,market_cap,market_data_date,price,return_21d,return_63d,return_126d,spy_relative_63d,spy_relative_126d,sector_etf,sector_relative_63d,sector_relative_126d,max_daily_move_63d,max_gap_63d,max_1d_share_of_abs_move_63d,directional_efficiency_63d,positive_days_63d,negative_days_63d,positive_day_ratio_63d,relative_max_daily_move_63d,relative_max_1d_share_of_abs_move_63d,relative_directional_efficiency_63d,max_daily_move_126d,max_gap_126d,max_1d_share_of_abs_move_126d,directional_efficiency_126d,positive_days_126d,negative_days_126d,positive_day_ratio_126d,relative_max_daily_move_126d,relative_max_1d_share_of_abs_move_126d,relative_directional_efficiency_126d,volume_ratio_5d_vs_prev20d,volatility_ratio_20d_vs_prev120d,selection_bucket,selection_reason,anchor_horizon,drift_direction,trend_consistency,tail_percentile,tail_distance
1,RLJ,RLJ Lodging Trust,Real Estate,1870594048.00000000,2026-07-31,12.25000000,0.04790423,0.48665053,0.63333333,0.44717420,0.55698319,XLRE,0.47156048,0.54389652,0.05029941,0.01981976,0.05766193,0.45752082,43.00000000,19.00000000,0.69354839,0.04703570,0.05371446,0.43572569,0.06796113,0.03606099,0.03633686,0.26358434,77.00000000,46.00000000,0.62601626,0.04864073,0.02694808,0.22435828,0.76532599,0.79054428,global_tail,quiet_drift_sector_relative_63d_top;quiet_drift_sector_coverage_top,63d,up,same_direction,0.96180556,0.92361111
2,IPAR,"Interparfums, Inc.",Consumer Defensive,3988811008.00000000,2026-07-31,124.55000305,0.07686321,0.36538041,0.30350601,0.32590409,0.22715587,XLP,0.35660322,0.26795255,0.05423311,0.04721921,0.04646455,0.26769506,39.00000000,24.00000000,0.61904762,0.05020521,0.05185038,0.31261311,0.05423311,0.04721921,0.02698861,0.13209325,74.00000000,52.00000000,0.58730159,0.05020521,0.02707213,0.12408830,0.66362569,0.96178093,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.93898810,0.87797619
3,CON,Concentra Group Holdings Parent,Healthcare,4049990144.00000000,2026-07-31,31.64999962,0.02859926,0.40854475,0.46527773,0.36906843,0.38892759,XLV,0.29511235,0.40852312,0.03704905,0.02838983,0.04550420,0.42314301,39.00000000,23.00000000,0.62903226,0.03829707,0.04835059,0.29682912,0.03903506,0.03113012,0.02401113,0.23578375,69.00000000,54.00000000,0.56097561,0.03962662,0.02584042,0.21313308,0.55896483,0.88472890,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.91964286,0.83928571
4,HAL,Halliburton Company,Energy,26941577216.00000000,2026-07-31,32.25000000,-0.02302328,-0.23758864,-0.03414194,-0.27706497,-0.11049208,XLE,-0.23591215,-0.21311643,0.05468533,0.05069777,0.05149295,0.25408087,27.00000000,36.00000000,0.42857143,0.06585621,0.08737332,0.35767428,0.05468533,0.05991735,0.02531122,0.01606414,62.00000000,64.00000000,0.49206349,0.06585621,0.04411714,0.13356713,0.90256745,1.08985012,sector_coverage,quiet_drift_sector_coverage_bottom,63d,down,same_direction,0.09821429,0.80357143
5,CDP,COPT Defense Properties,Real Estate,4384033792.00000000,2026-07-31,37.95999908,0.03405067,0.21471997,0.25653758,0.17524364,0.18018744,XLRE,0.19962992,0.16710077,0.03771283,0.01643491,0.06508151,0.33709084,39.00000000,24.00000000,0.61904762,0.03015455,0.06101879,0.36329795,0.03771283,0.03001241,0.03222693,0.19556991,70.00000000,56.00000000,0.55555556,0.03409102,0.03168971,0.13264762,0.88529281,0.75958901,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.85119048,0.70238095
6,PRU,"Prudential Financial, Inc.",Financial Services,42401452032.00000000,2026-07-31,122.08000183,0.09912670,0.24431761,0.11113133,0.20484129,0.03478118,XLF,0.15204834,0.04782601,0.02909292,0.01615641,0.04123773,0.31080250,39.00000000,24.00000000,0.61904762,0.02628302,0.05408401,0.26818688,0.05994154,0.03996100,0.03951785,0.06938863,73.00000000,53.00000000,0.57936508,0.05587239,0.04987465,0.03927354,1.14946077,0.80338167,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.80158730,0.60317460
