rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
11,BFLY,"Butterfly Network, Inc.",Healthcare,,NYQ,1834102912.00000000,2026-07-16,7.01000023,-0.03972602,-0.12593518,0.24511547,0.44238684,0.59318184,0.07254903,0.08208765,0.25056046,0.36983781,0.51109418,XLV,0.05827722,0.09494484,0.03228274,0.18683825,0.34744200,0.56089909,0.70848565,105841978.12958956,2.05028959,0.55866892,2026-06-18,0.55866892,0.36099316,0.15130934,-0.00112351,-0.07528091,0.26269702,-0.21324351,4.27067669,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,18.56810000,2026-07-10,4,4,4,9.00000000,-2.00000000,True,True
12,AXTI,AXT Inc,Technology,,NMS,2981334528.00000000,2026-07-16,45.56999969,-0.14694868,-0.27146283,-0.58849557,-0.27586208,1.11854948,0.07254903,0.08208765,-0.58305057,-0.34841111,1.03646182,XLK,-0.07440424,0.18110446,0.21190613,-0.51409133,-0.45696654,0.90664335,0.92846919,649367505.04140854,0.83841390,0.15983382,2026-06-16,-0.15983382,0.09231881,0.49577499,-0.24613071,-0.30105333,0.10582945,-0.67641838,22.73437537,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,17.50950000,2026-07-10,4,4,4,17.00000000,5.00000000,True,True
13,BWIN,"The Baldwin Insurance Group, In",Financial Services,,NMS,2680973568.00000000,2026-07-16,27.50000000,0.07338014,0.03969751,0.51431719,0.20455541,0.07927788,0.07254903,0.08208765,0.51976219,0.13200638,-0.00280977,XLF,0.05955935,0.08778996,0.04646875,0.45475785,0.11676546,0.03280913,0.46038814,51296967.98822403,1.59052679,0.16791690,2026-06-18,0.16791690,0.17636081,0.44941066,0.29545453,0.33843876,0.12747035,-0.36031638,0.66666667,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,17.46170000,2026-07-10,4,4,4,19.00000000,6.00000000,True,True
14,PSNL,"Personalis, Inc.",Healthcare,,NGM,1631554688.00000000,2026-07-16,15.57999992,-0.01329956,0.06348125,0.59141981,1.34992453,0.77448752,0.07254903,0.08208765,0.59686481,1.27737550,0.69239987,XLV,0.05827722,0.09494484,0.03228274,0.53314260,1.25497970,0.74220477,1.84560732,68747219.15466309,0.84078075,0.12922457,2026-06-24,0.12922457,0.15447142,0.57043867,0.21390848,0.28961268,0.03543586,-0.01329956,2.53688971,spy_relative;sector_relative;volume;single_day_move,4,threshold,16.99650000,2026-07-10,4,4,4,13.00000000,-1.00000000,True,True
15,SLS,"SELLAS Life Sciences Group, Inc",Healthcare,,NCM,2310432768.00000000,2026-07-16,11.75000000,-0.08131352,-0.13027389,0.52005174,1.39307543,1.83132524,0.07254903,0.08208765,0.52549674,1.32052640,1.74923759,XLV,0.05827722,0.09494484,0.03228274,0.46177453,1.29813060,1.79904249,0.59016489,148755496.45618439,1.29777645,0.24697332,2026-06-29,0.24697332,0.16844672,0.29536744,-0.12621358,-0.13333330,0.07586760,-0.23948219,7.45323750,spy_relative;sector_relative;single_day_move;gap,4,threshold,16.95290000,2026-07-10,4,4,4,11.00000000,-4.00000000,True,True
16,IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,,NMS,9031599104.00000000,2026-07-16,54.65000153,-0.00146168,-0.14968096,-0.26108704,-0.28859670,-0.31240565,0.07254903,0.08208765,-0.25564205,-0.36114573,-0.39449330,XLV,0.05827722,0.09494484,0.03228274,-0.31936426,-0.38354153,-0.34468839,1.83818236,276857019.44295883,3.43433291,0.23904810,2026-07-09,-0.23904810,0.36615071,0.43832138,-0.14968096,,0.19748994,-0.36820807,0.34308192,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,16.73460000,2026-07-10,4,4,4,12.00000000,-4.00000000,True,True
17,NTSK,"Netskope, Inc.",Technology,,NMS,5452969472.00000000,2026-07-16,13.50000000,0.01886792,0.08695652,0.53234953,0.39462806,-0.17682925,0.07254903,0.08208765,0.53779453,0.32207903,-0.25891690,XLK,-0.07440424,0.18110446,0.21190613,0.60675377,0.21352359,-0.38873538,0.92453374,73914977.29946136,0.81393663,0.11484377,2026-07-14,0.11484377,0.15630099,0.59146340,,,0.04464287,-0.47654131,0.74644243,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,15.94750000,2026-07-10,4,4,4,28.00000000,11.00000000,True,True
18,AEHR,Aehr Test Systems,Technology,,NCM,2734816000.00000000,2026-07-16,84.19999695,-0.04089308,0.10484186,-0.27338627,0.14995897,2.14061912,0.07254903,0.08208765,-0.26794127,0.07740994,2.05853147,XLK,-0.07440424,0.18110446,0.21190613,-0.19898203,-0.03114550,1.92871299,2.90039391,220056412.89142609,1.08764754,0.21913621,2026-07-15,0.21913621,0.14626055,0.21141201,,,0.36314402,-0.27774922,4.58725937,spy_relative;sector_relative;volume;single_day_move;gap,5,threshold,15.76620000,2026-07-10,4,4,4,20.00000000,2.00000000,True,True
19,NVTS,Navitas Semiconductor Corporati,Technology,,NGM,2862990336.00000000,2026-07-16,11.75500011,-0.11416732,-0.17101552,-0.50463547,0.14571149,0.24325756,0.07254903,0.08208765,-0.49919047,0.07316246,0.16116991,XLK,-0.07440424,0.18110446,0.21190613,-0.43023123,-0.03539298,0.03135143,0.54858361,325830277.19639778,0.72909544,0.14392523,2026-06-24,-0.14392523,0.12141045,0.57366391,-0.09770737,-0.22598250,0.08582280,-0.63022964,1.12184119,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,14.89990000,2026-07-10,4,4,4,23.00000000,4.00000000,True,True
20,QDEL,QuidelOrtho Corporation,Healthcare,,NMS,1243803648.00000000,2026-07-16,18.23999977,0.00054856,0.04587151,0.25188745,0.04288165,-0.45225225,0.07254903,0.08208765,0.25733245,-0.02966738,-0.53433990,XLV,0.05827722,0.09494484,0.03228274,0.19361023,-0.05206319,-0.48453499,0.60831293,27871112.99917221,1.52988480,0.32197241,2026-06-29,0.32197241,0.31158232,0.22631075,-0.06747118,-0.03126713,0.23277738,-0.48445452,0.83132527,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,14.58170000,2026-07-10,4,4,4,15.00000000,-5.00000000,True,True
21,PYPL,"PayPal Holdings, Inc.",Financial Services,,NMS,50041843712.00000000,2026-07-16,56.72999954,0.02179393,0.25176522,0.33513762,0.14444220,0.00300563,0.07254903,0.08208765,0.34058261,0.07189317,-0.07908203,XLF,0.05955935,0.08778996,0.04646875,0.27557827,0.05665225,-0.04346313,2.02913163,970370547.66687393,1.55623439,0.17204986,2026-07-15,0.17204986,0.31071049,0.53667847,,,0.15780035,-0.27473794,0.45163759,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,14.57890000,2026-07-15,2,2,2,29.00000000,8.00000000,True,False
22,MBX,"MBX Biosciences, Inc.",Healthcare,,NMS,2775888384.00000000,2026-07-16,58.31999969,-0.03881334,-0.11246385,0.49615188,0.76941752,0.60616903,0.07254903,0.08208765,0.50159688,0.69686849,0.52408138,XLV,0.05827722,0.09494484,0.03228274,0.43787467,0.67447268,0.57388629,0.80325196,55810941.72090530,0.73856307,0.07452338,2026-07-07,0.07452338,0.09294103,0.50821017,-0.08725806,,0.12025318,-0.11246385,4.98460753,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.52590000,2026-07-10,4,4,4,10.00000000,-12.00000000,True,True
23,PBF,PBF Energy Inc.,Energy,,NYQ,7209717248.00000000,2026-07-16,60.93999863,0.03710007,0.14312506,0.53656074,0.50357761,0.85227951,0.07254903,0.08208765,0.54200573,0.43102858,0.77019186,XLE,0.02646267,0.02259688,0.21319150,0.51009807,0.48098073,0.63908801,0.99203423,145595091.97093964,0.93312855,0.09162201,2026-07-08,0.09162201,0.12318063,0.58996197,0.11077498,,0.03253102,0.00000000,1.81088551,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,14.46020000,2026-07-10,4,4,4,52.00000000,29.00000000,True,True
24,IREN,IREN LIMITED,Financial Services,,NMS,12447500288.00000000,2026-07-16,34.83000183,-0.09012532,-0.16514859,-0.42760883,-0.28656284,-0.34270616,0.07254903,0.08208765,-0.42216383,-0.35911187,-0.42479381,XLF,0.05955935,0.08778996,0.04646875,-0.48716818,-0.37435280,-0.38917491,0.89079399,1766239518.87868881,0.85481733,0.13111799,2026-07-06,0.13111799,0.13027697,0.54636561,-0.11227512,,0.08114378,-0.54416961,1.26168849,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,14.39900000,2026-07-10,4,4,4,31.00000000,7.00000000,True,True
25,AMPL,"Amplitude, Inc.",Technology,,NCM,1279775744.00000000,2026-07-16,9.64999962,0.00103727,0.02878459,0.41081863,0.44245135,-0.08095242,0.07254903,0.08208765,0.41626362,0.36990232,-0.16304007,XLK,-0.07440424,0.18110446,0.21190613,0.48522287,0.26134689,-0.29285854,0.62244096,20366485.52123547,0.82941942,0.11764707,2026-07-01,0.11764707,0.18841247,0.56378875,0.09707601,0.12865490,0.07712414,-0.25996935,0.72014249,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.05100000,2026-07-10,4,4,4,34.00000000,9.00000000,True,True
26,AAOI,"Applied Optoelectronics, Inc.",Technology,,NGM,8043534848.00000000,2026-07-16,100.23999786,-0.08112566,-0.17977253,-0.47669018,-0.29680817,1.93270910,0.07254903,0.08208765,-0.47124518,-0.36935720,1.85062145,XLK,-0.07440424,0.18110446,0.21190613,-0.40228594,-0.47791263,1.72080297,0.71375445,1466715211.20143890,0.70531753,0.13893590,2026-06-23,-0.13893590,0.10450590,0.47531033,0.00488335,-0.22381986,0.07726448,-0.55069478,4.14315028,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.00770000,2026-07-10,4,4,4,41.00000000,15.00000000,True,True
27,PTRN,Pattern Group Inc. - Series A,Technology,,NMS,5739721728.00000000,2026-07-16,28.92000008,-0.00891022,-0.01632652,0.47551018,1.13117176,1.14381027,0.07254903,0.08208765,0.48095518,1.05862273,1.06172262,XLK,-0.07440424,0.18110446,0.21190613,0.54991442,0.95006729,0.93190415,0.65237286,71272691.80884361,0.70092776,0.07567158,2026-07-06,0.07567158,0.11631773,0.61015480,0.00035175,,0.03390713,-0.01632652,2.01564125,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,13.96690000,2026-07-10,4,4,4,38.00000000,11.00000000,True,True
28,ZBIO,"Zenas BioPharma, Inc.",Healthcare,,NMS,1782886528.00000000,2026-07-16,28.23999977,-0.03978239,-0.04043495,0.50935335,0.34156773,0.30922578,0.07254903,0.08208765,0.51479834,0.26901870,0.22713813,XLV,0.05827722,0.09494484,0.03228274,0.45107613,0.24662290,0.27694304,0.71618836,29625532.54287720,0.67145068,0.13165142,2026-06-25,0.13165142,0.14829507,0.47448307,0.10376974,0.16497769,0.02123357,-0.34584200,1.14264030,spy_relative;sector_relative;single_day_move,3,threshold,13.95420000,2026-07-10,4,4,4,27.00000000,-1.00000000,True,True
29,SNDK,Sandisk Corporation,Technology,,NMS,208966483968.00000000,2026-07-16,1411.07995605,-0.12626628,-0.24064859,-0.33056281,0.58242498,2.61991731,0.07254903,0.08208765,-0.32511781,0.50987595,2.53782965,XLK,-0.07440424,0.18110446,0.21190613,-0.25615856,0.40132052,2.40801118,1.17142648,24295527208.32885742,1.53512790,0.21966510,2026-06-25,0.21966510,0.12766512,0.23069938,-0.25267666,-0.17947750,0.16915735,-0.39568310,33.67879095,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,13.84400000,2026-07-10,4,4,4,86.00000000,57.00000000,True,True
30,FLNC,"Fluence Energy, Inc.",Utilities,,NMS,2657760256.00000000,2026-07-16,14.42000008,-0.06180871,-0.13859019,-0.40363938,-0.05193951,-0.39462635,0.07254903,0.08208765,-0.39819438,-0.12448854,-0.47671400,XLU,0.01631648,-0.01195131,0.06114359,-0.41995586,-0.03998820,-0.45576994,0.67690815,168037477.78944969,0.69287484,0.15799926,2026-06-23,-0.15799926,0.15202155,0.48543442,-0.06270627,-0.27675621,0.09506178,-0.55259075,1.13629631,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,13.84200000,2026-07-10,4,4,4,33.00000000,3.00000000,True,True
31,DMRA,"Damora Therapeutics, Inc.",Healthcare,,NCM,1861368448.00000000,2026-07-16,30.23999977,-0.02294026,-0.01754389,0.50672647,0.13641485,0.29785411,0.07254903,0.08208765,0.51217146,0.06386582,0.21576646,XLV,0.05827722,0.09494484,0.03228274,0.44844925,0.04147001,0.26557137,0.42523876,25630383.97702217,0.99010623,0.12505891,2026-06-22,0.12505891,0.11028996,0.37025011,0.01360682,0.25601841,0.02826046,-0.11423549,10.72093049,spy_relative;sector_relative;single_day_move,3,threshold,13.79430000,2026-07-10,4,4,4,26.00000000,-5.00000000,True,True
32,GSHD,"Goosehead Insurance, Inc.",Financial Services,,NMS,1964386048.00000000,2026-07-16,55.16999817,0.06815095,0.04172959,0.53037446,0.33907760,-0.22871524,0.07254903,0.08208765,0.53581946,0.26652857,-0.31080289,XLF,0.05955935,0.08778996,0.04646875,0.47081512,0.25128764,-0.27518399,0.76507334,32094175.99960327,1.08203085,0.08337494,2026-06-24,0.08337494,0.09490674,0.48861447,0.16612901,0.22027643,0.03409387,-0.46659578,0.60517893,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,13.77400000,2026-07-10,4,4,4,83.00000000,51.00000000,True,True
33,LEGN,Legend Biotech Corporation,Healthcare,,NMS,4393017344.00000000,2026-07-16,22.70999908,-0.01432300,-0.17056246,-0.35992110,0.10672508,0.00620290,0.07254903,0.08208765,-0.35447610,0.03417605,-0.07588475,XLV,0.05827722,0.09494484,0.03228274,-0.41819832,0.01178024,-0.02607985,1.19426564,72466017.34332085,0.85176433,0.16676611,2026-06-18,-0.16676611,0.24403886,0.62957355,0.02721089,0.00393844,0.11515515,-0.48759027,0.36396394,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,13.68590000,2026-07-10,4,4,4,25.00000000,-8.00000000,True,True
34,ON,ON Semiconductor Corporation,Technology,,NMS,34295035904.00000000,2026-07-16,88.12000275,-0.04776311,-0.09962194,-0.30007941,0.21662298,0.48325203,0.07254903,0.08208765,-0.29463442,0.14407395,0.40116438,XLK,-0.07440424,0.18110446,0.21190613,-0.22567517,0.03551852,0.27134590,0.59974714,1412045968.07094574,1.92293729,0.23656726,2026-06-26,-0.23656726,0.21502789,0.31385581,0.04456703,-0.00308879,0.17222501,-0.34204430,0.96258351,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,13.62570000,2026-07-10,4,4,4,37.00000000,3.00000000,True,True
35,WULF,TeraWulf Inc.,Financial Services,,NCM,8909676544.00000000,2026-07-16,17.97999954,-0.07176052,-0.22500005,-0.36173236,-0.08591767,0.27156995,0.07254903,0.08208765,-0.35628736,-0.15846670,0.18948230,XLF,0.05955935,0.08778996,0.04646875,-0.42129170,-0.17370762,0.22510120,1.06033351,862407480.68974495,0.93660970,0.12796444,2026-07-08,0.12796444,0.13970442,0.48346362,-0.15155493,,0.14022659,-0.37957212,2.77731065,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,13.55100000,2026-07-15,2,2,2,56.00000000,21.00000000,True,False
36,LCID,"Lucid Group, Inc.",Consumer Cyclical,,NMS,2521058816.00000000,2026-07-16,6.46000004,0.08571433,0.10806177,0.23047620,-0.21315469,-0.40950637,0.07254903,0.08208765,0.23592119,-0.28570372,-0.49159402,XLY,-0.01037365,-0.00710784,-0.05530958,0.24084985,-0.20604685,-0.35419679,3.69111518,137307910.77125072,2.06378012,0.28787878,2026-07-15,0.28787878,0.21180512,0.15637436,,,0.03603600,-0.79361022,0.39826844,spy_relative;sector_relative;volume;volatility;single_day_move,5,threshold,13.49870000,2026-07-15,2,2,2,73.00000000,37.00000000,True,False
37,IBM,International Business Machines,Technology,,NYQ,205881884672.00000000,2026-07-16,219.05000305,0.03716859,-0.25821195,-0.18480886,-0.10518791,-0.27744425,0.07254903,0.08208765,-0.17936387,-0.17773694,-0.35953190,XLK,-0.07440424,0.18110446,0.21190613,-0.11040462,-0.28629237,-0.48935038,3.09520614,3264418163.25775146,2.02777004,0.25207594,2026-07-14,-0.25207594,0.34158277,0.26376321,,,0.22003243,-0.33465967,0.03716859,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,13.43790000,2026-07-15,2,2,2,16.00000000,-21.00000000,True,False
38,TENB,"Tenable Holdings, Inc.",Technology,,NMS,4385516544.00000000,2026-07-16,39.77000046,-0.01045032,-0.03867533,0.43470424,1.10089804,0.75662551,0.07254903,0.08208765,0.44014923,1.02834901,0.67453786,XLK,-0.07440424,0.18110446,0.21190613,0.50910848,0.91979357,0.54471938,0.94679620,135368996.08375549,1.41076238,0.10820657,2026-06-29,0.10820657,0.12698911,0.43359404,0.21289928,0.27351446,0.03175768,-0.06752640,1.47942632,spy_relative;sector_relative;single_day_move,3,threshold,13.41150000,2026-07-10,4,4,4,24.00000000,-14.00000000,True,True
39,LUNR,"Intuitive Machines, Inc.",Industrials,,NGM,2156478976.00000000,2026-07-16,13.43999958,-0.09494955,-0.20473373,-0.47826089,-0.43718593,-0.23505977,0.07254903,0.08208765,-0.47281589,-0.50973496,-0.31714742,XLI,0.00822701,0.05240099,0.09840863,-0.48648790,-0.48958692,-0.33346840,0.80759256,217647032.76426315,0.50795430,0.09494955,2026-07-16,-0.09494955,0.10436221,0.69895636,,,0.05811013,-0.70590811,0.66956513,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,13.34770000,2026-07-10,4,4,4,32.00000000,-7.00000000,True,True
40,DAVE,Dave Inc.,Technology,,NGM,5626435584.00000000,2026-07-16,442.52999878,0.00990437,0.13428508,0.43329554,0.92404347,1.09016624,0.07254903,0.08208765,0.43874054,0.85149444,1.00807859,XLK,-0.07440424,0.18110446,0.21190613,0.50769978,0.74293901,0.87826011,0.76889151,216309626.90261841,0.87391295,0.10005600,2026-06-18,0.10005600,0.13833188,0.50684242,0.10898737,0.25938175,0.03011990,0.00000000,1.83818627,spy_relative;sector_relative;single_day_move,3,threshold,13.25990000,2026-07-10,4,4,4,18.00000000,-22.00000000,True,True
41,RXT,"Rackspace Technology, Inc.",Technology,,NMS,1068955264.00000000,2026-07-16,4.21000004,-0.05393254,-0.03661324,-0.28825020,2.42276421,3.33127575,0.07254903,0.08208765,-0.28280520,2.35021518,3.24918810,XLK,-0.07440424,0.18110446,0.21190613,-0.21384596,2.24165974,3.11936962,0.93066519,130895824.43436384,0.50098521,0.33586627,2026-07-09,-0.33586627,0.17866246,0.17639207,-0.03661324,,0.14370244,-0.44090306,9.29339839,spy_relative;sector_relative;single_day_move;gap,4,threshold,13.05910000,2026-07-10,4,4,4,50.00000000,9.00000000,True,True
42,RKLB,Rocket Lab Corporation,Industrials,,NMS,42081542144.00000000,2026-07-16,67.34999847,-0.11614172,-0.18413088,-0.38352404,-0.08491848,-0.22210676,0.07254903,0.08208765,-0.37807905,-0.15746751,-0.30419441,XLI,0.00822701,0.05240099,0.09840863,-0.39175105,-0.13731947,-0.32051539,0.63711825,2457251744.79721069,0.98496209,0.15933287,2026-06-29,0.15933287,0.15117023,0.45213924,-0.14896437,-0.19589842,0.07990297,-0.55168741,0.70592703,spy_relative;sector_relative;single_day_move;gap,4,threshold,13.04050000,2026-07-10,4,4,4,78.00000000,36.00000000,True,True
43,TECH,Bio-Techne Corp,Healthcare,,NMS,11182530560.00000000,2026-07-16,71.76999664,0.00405698,0.00871392,0.27772831,0.22704727,0.08152495,0.07254903,0.08208765,0.28317330,0.15449824,-0.00056270,XLV,0.05827722,0.09494484,0.03228274,0.21945109,0.13210243,0.04924221,0.35692505,581996008.73113632,1.50339768,0.20074721,2026-06-25,0.20074721,0.48292576,0.61833816,0.00183882,0.00848665,0.19276498,0.00000000,0.65750573,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,12.90670000,2026-07-10,4,4,4,22.00000000,-21.00000000,True,True
