rank,ticker,company_name,sector,market_cap,market_data_date,price,return_21d,return_63d,return_126d,spy_relative_63d,spy_relative_126d,sector_etf,sector_relative_63d,sector_relative_126d,max_daily_move_63d,max_gap_63d,max_1d_share_of_abs_move_63d,directional_efficiency_63d,positive_days_63d,negative_days_63d,positive_day_ratio_63d,relative_max_daily_move_63d,relative_max_1d_share_of_abs_move_63d,relative_directional_efficiency_63d,max_daily_move_126d,max_gap_126d,max_1d_share_of_abs_move_126d,directional_efficiency_126d,positive_days_126d,negative_days_126d,positive_day_ratio_126d,relative_max_daily_move_126d,relative_max_1d_share_of_abs_move_126d,relative_directional_efficiency_126d,volume_ratio_5d_vs_prev20d,volatility_ratio_20d_vs_prev120d,selection_bucket,selection_reason,anchor_horizon,drift_direction,trend_consistency,tail_percentile,tail_distance
1,RLJ,RLJ Lodging Trust,Real Estate,1820202496.00000000,2026-08-06,11.92000008,0.07678414,0.35763103,0.51461248,0.31030402,0.39457285,XLRE,0.35606644,0.43381166,0.04336514,0.04626629,0.05021857,0.35564156,41.00000000,21.00000000,0.66129032,0.03430827,0.04071169,0.36095081,0.06796113,0.04626629,0.03657487,0.22429862,76.00000000,47.00000000,0.61788618,0.04864073,0.02727096,0.18919921,1.00676339,0.70045037,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.93648449,0.87296898
2,GEF,Greif Inc.,Consumer Cyclical,5069719040.00000000,2026-08-06,89.18000031,0.24500913,0.30724126,0.18213146,0.25991425,0.06209183,XLY,0.32200729,0.19878425,0.04618520,0.03802781,0.05137276,0.29950056,40.00000000,23.00000000,0.63492063,0.05291521,0.05791614,0.30952165,0.04618520,0.03802781,0.02840793,0.10317961,66.00000000,60.00000000,0.52380952,0.05291521,0.03112621,0.10829993,1.59519289,1.23030991,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.92663712,0.85327425
3,AXTA,Axalta Coating Systems Ltd.,Basic Materials,8034311168.00000000,2026-08-06,37.54000092,0.15294838,0.31488623,0.09541875,0.26755922,-0.02462089,XLB,0.31946554,0.09002274,0.05038521,0.04651159,0.04661990,0.25409812,37.00000000,26.00000000,0.58730159,0.03863496,0.04486351,0.32321267,0.09682360,0.10715657,0.04231363,0.03992512,61.00000000,65.00000000,0.48412698,0.05961570,0.03406326,0.04899887,0.93414776,0.95456625,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.92565239,0.85130478
4,PFGC,Performance Food Group Company,Consumer Defensive,17999355904.00000000,2026-08-06,114.58000183,0.02734693,0.23363485,0.27509460,0.18630784,0.15505497,XLP,0.22330719,0.29670625,0.03437230,0.01706026,0.04541620,0.27814310,41.00000000,22.00000000,0.65079365,0.03500144,0.04956229,0.28276285,0.08563203,0.09090907,0.04639157,0.13217874,73.00000000,52.00000000,0.58400000,0.07304119,0.04467472,0.16200376,0.81311150,0.69809090,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.87789266,0.75578533
5,CDP,COPT Defense Properties,Real Estate,4310572032.00000000,2026-08-06,37.20999908,0.02197196,0.17270721,0.19646298,0.12538020,0.07642335,XLRE,0.17114262,0.11566215,0.03771283,0.01643491,0.06757680,0.28653634,38.00000000,25.00000000,0.60317460,0.03015455,0.06053692,0.31669495,0.03771283,0.03001241,0.03221739,0.15352145,68.00000000,58.00000000,0.53968254,0.03409102,0.03225124,0.09618076,0.95802277,0.72157527,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.82914820,0.65829641
