rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
1,CRNX,"Crinetics Pharmaceuticals, Inc.",Healthcare,,NMS,8875761664.00000000,2026-07-28,83.86000061,0.00011929,-0.00047677,1.28501359,1.17141385,0.59672505,0.03592153,0.06947874,1.26873080,1.13549232,0.52724632,XLV,0.04315828,0.16589981,0.05793794,1.24185531,1.00551404,0.53878712,0.46032632,710619453.57313156,6.60157900,0.98738999,2026-07-07,0.98738999,0.85850187,0.97802218,0.00215492,0.00442958,0.98857969,-0.00059591,2.12327745,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,64.01150000,2026-07-10,5,10,12,1.00000000,0.00000000,True,True
2,TRAX,"First Tracks Biotherapeutics, I",Healthcare,,NMS,1460246016.00000000,2026-07-28,41.84999847,-0.00428266,0.11988225,1.61072967,1.31215456,,0.03592153,0.06947874,1.59444688,1.27623303,,XLV,0.04315828,0.16589981,0.05793794,1.56757140,1.14625475,,0.99780183,34370113.03326607,,0.55994226,2026-07-09,0.55994226,0.36019412,0.68428690,0.11759251,0.16172832,0.22100221,-0.00428266,1.73172319,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,50.68160000,2026-07-10,5,10,12,3.00000000,1.00000000,True,True
3,UTZ,Utz Brands Inc,Consumer Defensive,,NYQ,1246601856.00000000,2026-07-28,14.07999992,0.00000000,0.00142244,0.82619972,0.80512815,0.36964983,0.03592153,0.06947874,0.80991693,0.76920662,0.30017110,XLP,0.02774169,0.05732331,0.05170330,0.79845803,0.74780484,0.31794654,1.64220460,82752494.26904440,6.39577044,0.88724843,2026-07-21,0.88724843,0.72581102,0.62095442,0.00142244,,0.88993292,-0.00845070,1.07058817,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,49.75680000,2026-07-21,5,6,6,2.00000000,-1.00000000,True,True
4,WLFC,Willis Lease Finance Corporatio,Industrials,,NGM,1682549376.00000000,2026-07-28,70.40000153,-0.00099333,0.11533591,-0.68362394,-0.63077567,-0.62363004,0.03592153,0.06947874,-0.69990674,-0.66669721,-0.69310878,XLI,0.00711925,0.05785178,0.11017155,-0.69074320,-0.68862746,-0.73380160,1.25078812,26317473.01120758,4.48682498,0.67064962,2026-07-20,-0.67064962,0.58396080,0.72344635,0.11533591,,0.66423167,-0.70655662,0.11533591,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,39.44410000,2026-07-22,5,5,5,4.00000000,0.00000000,True,True
5,SAFT,"Safety Insurance Group, Inc.",Financial Services,,NMS,1512834176.00000000,2026-07-28,103.02999878,0.00029125,0.40310498,0.36989762,0.34714951,0.34136183,0.03592153,0.06947874,0.35361482,0.31122797,0.27188309,XLF,0.07522865,0.11175443,0.07844970,0.29466897,0.23539508,0.26291213,7.18387747,28381894.38072205,7.51816384,0.41486144,2026-07-24,0.41486144,0.68934376,0.58921605,,,0.41225663,-0.00164727,0.52931564,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold_and_sector_coverage,28.92270000,2026-07-27,2,2,2,5.00000000,0.00000000,True,False
6,MAN,ManpowerGroup,Industrials,,NYQ,2576506880.00000000,2026-07-28,55.40000153,0.03223409,0.07198145,0.53038675,0.84913228,0.82236849,0.03592153,0.06947874,0.51410395,0.81321075,0.75288976,XLI,0.00711925,0.05785178,0.11017155,0.52326750,0.79128050,0.71219694,0.81446288,75665166.45359039,2.15561249,0.32368019,2026-07-16,0.32368019,0.34739545,0.48185887,-0.03291386,,0.19887233,0.00000000,1.15145637,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,21.86930000,2026-07-16,5,9,9,6.00000000,0.00000000,True,True
7,RNG,"Ringcentral, Inc.",Technology,,NYQ,4774070784.00000000,2026-07-28,56.93000031,0.06014897,0.43907984,0.53119957,0.40776464,1.07168855,0.03592153,0.06947874,0.51491677,0.37184311,1.00220981,XLK,-0.05532552,0.06551653,0.17120752,0.58652508,0.34224812,0.90048103,2.99432956,104193094.75252151,1.28254799,0.25090634,2026-07-24,0.25090634,0.28297922,0.50106723,,,0.04867947,0.00000000,1.41024548,spy_relative;sector_relative;volume;single_day_move,4,threshold_and_sector_coverage,19.01590000,2026-07-24,3,3,3,9.00000000,2.00000000,True,True
8,ATAI,AtaiBeckley Inc.,Healthcare,,NGM,2656272640.00000000,2026-07-28,7.17999983,0.00139467,0.00630688,0.35727786,0.65437778,0.84102555,0.03592153,0.06947874,0.34099506,0.61845625,0.77154681,XLV,0.04315828,0.16589981,0.05793794,0.31411958,0.48847797,0.78308761,0.48830388,133686060.81117153,1.81584289,0.33395521,2026-07-16,0.33395521,0.36115205,0.34989315,0.00279720,,0.31809699,-0.00554016,1.16918428,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,18.71450000,2026-07-10,5,10,12,7.00000000,-1.00000000,True,True
9,ABVX,Abivax SA,Healthcare,,NGM,10827970560.00000000,2026-07-28,124.23000336,-0.02945310,-0.07353265,0.27415388,0.11018768,0.02771349,0.03592153,0.06947874,0.25787108,0.07426615,-0.04176525,XLV,0.04315828,0.16589981,0.05793794,0.23099560,-0.05571213,-0.03022445,0.35555788,240433020.89458466,1.55758744,0.38595936,2026-06-30,0.38595936,0.47283090,0.32059365,0.03962178,0.02761525,0.36136248,-0.14506913,0.80147919,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,17.82530000,2026-07-10,5,10,12,8.00000000,-1.00000000,True,True
10,AMKR,"Amkor Technology, Inc.",Technology,,NMS,11325294592.00000000,2026-07-28,45.68999863,-0.24740571,-0.31530052,-0.41958844,-0.39579480,-0.09327249,0.03592153,0.06947874,-0.43587124,-0.43171634,-0.16275123,XLK,-0.05532552,0.06551653,0.17120752,-0.36426292,-0.46131133,-0.26448001,1.94187823,364081190.73755264,1.59923775,0.24740571,2026-07-28,-0.24740571,0.21704072,0.45733875,,,0.14676330,-0.51159811,1.10068959,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,17.77760000,2026-07-17,5,8,8,95.00000000,85.00000000,True,True
