rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
1,CRNX,"Crinetics Pharmaceuticals, Inc.",Healthcare,,NMS,8860944384.00000000,2026-07-22,83.72000122,-0.00214541,-0.00214541,1.36630861,1.15218504,0.50332202,0.06154124,0.10305787,1.36225165,1.09064380,0.40026415,XLV,0.06244166,0.09258494,0.02593307,1.30386695,1.05960010,0.47738895,0.52321824,668012052.91309357,6.66148742,0.98738999,2026-07-07,0.98738999,0.78925050,0.91134922,0.00215492,0.00442958,0.98857969,-0.00226436,2.11806332,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,65.99560000,2026-07-10,5,8,8,1.00000000,0.00000000,True,True
2,UTZ,Utz Brands Inc,Consumer Defensive,,NYQ,1244831104.00000000,2026-07-22,14.06000042,0.00000000,0.89743599,1.05255483,0.86225166,0.34416830,0.06154124,0.10305787,1.04849788,0.80071043,0.24111042,XLP,0.02677047,0.03103618,0.02452643,1.02578437,0.83121548,0.31964187,9.64735826,72395584.45705891,6.54154959,0.88724843,2026-07-21,0.88724843,0.64505297,0.64229437,,,0.88993292,-0.02967559,1.06764706,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold_and_sector_coverage,61.03750000,2026-07-21,2,2,2,2.00000000,0.00000000,True,False
3,WLFC,Willis Lease Finance Corporatio,Industrials,,NGM,1585037952.00000000,2026-07-22,66.31999969,0.05069710,-0.69434971,-0.67872886,-0.67373445,-0.63976101,0.06154124,0.10305787,-0.68278581,-0.73527569,-0.74281889,XLI,-0.01622661,0.04322214,0.09368316,-0.66250225,-0.71695659,-0.73344417,1.07552343,33588990.04467010,4.49384998,0.67064962,2026-07-20,-0.67064962,0.57711521,0.70784672,,,0.66423167,-0.72356301,0.05069710,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,38.88170000,2026-07-22,1,1,1,,,True,False
4,TRAX,"First Tracks Biotherapeutics, I",Healthcare,,NMS,1331842048.00000000,2026-07-22,38.16999817,0.02140753,0.05646269,1.08351522,1.24529401,,0.06154124,0.10305787,1.07945826,1.18375277,,XLV,0.06244166,0.09258494,0.02593307,1.02107356,1.15270907,,0.76744338,28244486.85086250,,0.55994226,2026-07-09,0.55994226,0.39225030,0.56842920,0.11759251,,0.02863259,0.00000000,1.49151429,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,34.25580000,2026-07-10,5,8,8,4.00000000,0.00000000,True,True
5,ATAI,AtaiBeckley Inc.,Healthcare,,NGM,2656272640.00000000,2026-07-22,7.17999983,0.00630688,0.33955217,0.77283938,0.47433265,0.86493507,0.06154124,0.10305787,0.76878242,0.41279141,0.76187719,XLV,0.06244166,0.09258494,0.02593307,0.71039772,0.38174771,0.83900200,4.57016600,141421390.97478628,2.04656834,0.33395521,2026-07-16,0.33395521,0.27786037,0.50465742,,,0.31809699,-0.00554016,1.16918428,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,31.70810000,2026-07-10,5,8,8,6.00000000,1.00000000,True,True
6,MAN,ManpowerGroup,Industrials,,NYQ,2402569472.00000000,2026-07-22,51.65999985,-0.00038701,0.32393642,0.64889882,0.62299717,0.76434422,0.06154124,0.10305787,0.64484186,0.56145593,0.66128634,XLI,-0.01622661,0.04322214,0.09368316,0.66512542,0.57977503,0.67066105,1.87757489,78596289.37095642,2.19096489,0.32368019,2026-07-16,0.32368019,0.34389379,0.56170049,,,0.19887233,-0.02730184,1.00621359,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold_and_sector_coverage,26.34340000,2026-07-16,5,5,5,8.00000000,2.00000000,True,True
7,SNEX,StoneX Group Inc.,Financial Services,,NMS,8799293440.00000000,2026-07-22,74.01999664,-0.00710941,-0.35863448,-0.46667627,-0.28881634,0.04597258,0.06154124,0.10305787,-0.47073323,-0.35035758,-0.05708529,XLF,0.04376161,0.07170172,0.05357140,-0.51043788,-0.36051806,-0.00759882,1.06318261,120462525.01586914,2.84112684,0.31342848,2026-07-20,-0.31342848,0.32959847,0.61161671,,,0.33343040,-0.46752033,0.35501579,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,23.39960000,2026-07-21,2,2,2,9.00000000,2.00000000,True,False
8,CDNA,"CareDx, Inc.",Healthcare,,NGM,1951695104.00000000,2026-07-22,37.77999878,-0.01971983,0.26991593,0.50818363,0.82247948,0.87029690,0.06154124,0.10305787,0.50412667,0.76093824,0.76723902,XLV,0.06244166,0.09258494,0.02593307,0.44574197,0.72989454,0.84436383,1.95195040,38320391.90055847,1.90859114,0.35596639,2026-07-16,0.35596639,0.43305780,0.53623191,,,0.22352946,-0.06346062,2.26534138,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,22.50870000,2026-07-15,5,6,6,10.00000000,2.00000000,True,True
9,GRPN,"Groupon, Inc.",Communication Services,,NMS,1060512704.00000000,2026-07-22,27.92000008,0.07178506,0.07467285,0.65207105,0.67587037,0.72027116,0.06154124,0.10305787,0.64801409,0.61432913,0.61721328,XLC,0.02189778,-0.06794133,-0.03763113,0.63017327,0.74381170,0.75790229,1.06546200,47136462.45689392,1.53130707,0.24890827,2026-06-25,0.24890827,0.22059958,0.46012359,0.11800703,0.13854896,0.02834148,-0.24315531,1.89626546,spy_relative;sector_relative;volatility;single_day_move,4,threshold_and_sector_coverage,20.55400000,2026-07-16,4,4,1,,,True,True
10,CLBK,"Columbia Financial, Inc.",Financial Services,,NMS,1138397056.00000000,2026-07-22,10.93999958,-0.01263541,0.09399996,0.21678465,0.33673979,0.53789139,0.06154124,0.10305787,0.21272769,0.27519855,0.43483352,XLF,0.04376161,0.07170172,0.05357140,0.17302304,0.26503807,0.48431999,24.88496294,77829988.09277534,1.11698810,0.04611438,2026-07-20,0.04611438,0.14916240,0.64104250,,,0.03576477,-0.01763272,0.75294968,spy_relative;sector_relative;volume,3,threshold,18.64690000,2026-07-20,3,3,3,14.00000000,4.00000000,True,True
11,ABVX,Abivax SA,Healthcare,,NGM,11307354112.00000000,2026-07-22,129.72999573,-0.03251548,-0.05265084,0.27611638,0.16422862,0.09163581,0.06154124,0.10305787,0.27205942,0.10268738,-0.01142206,XLV,0.06244166,0.09258494,0.02593307,0.21367472,0.07164368,0.06570274,0.45280058,279747117.95532227,1.57238390,0.38595936,2026-06-30,0.38595936,0.44627885,0.30322203,0.03962178,0.02761525,0.36136248,-0.10721906,0.95112047,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,17.79600000,2026-07-10,5,8,8,11.00000000,0.00000000,True,True
12,IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,,NMS,8925830144.00000000,2026-07-22,54.00999832,0.01161264,-0.01315551,-0.28831205,-0.27774807,-0.30336645,0.06154124,0.10305787,-0.29236900,-0.33928931,-0.40642432,XLV,0.06244166,0.09258494,0.02593307,-0.35075371,-0.37033301,-0.32929952,1.02006887,290914199.33870316,3.37284795,0.23904810,2026-07-09,-0.23904810,0.36825833,0.49494404,-0.14968096,,0.19748994,-0.37560696,0.32735316,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,16.52390000,2026-07-10,5,8,8,16.00000000,4.00000000,True,True
13,PBF,PBF Energy Inc.,Energy,,NYQ,7610783232.00000000,2026-07-22,64.33000183,-0.02604090,0.09479244,0.63731230,0.58097823,1.08931471,0.06154124,0.10305787,0.63325534,0.51943699,0.98625684,XLE,0.09507953,0.05960268,0.24369753,0.54223277,0.52137554,0.84561718,0.94373137,162960858.85774612,0.87194800,0.09162201,2026-07-08,0.09162201,0.12430410,0.68371978,0.11077498,0.21606805,0.03253102,-0.02604090,1.96725097,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,16.00250000,2026-07-10,5,8,8,12.00000000,-1.00000000,True,True
14,QDEL,QuidelOrtho Corporation,Healthcare,,NMS,1137425792.00000000,2026-07-22,16.68000031,0.01521607,-0.08502464,0.34842364,0.38538209,-0.49037579,0.06154124,0.10305787,0.34436669,0.32384085,-0.59343366,XLV,0.06244166,0.09258494,0.02593307,0.28598198,0.29279715,-0.51630885,0.64325326,27546086.95382118,1.42052817,0.32197241,2026-06-29,0.32197241,0.35243563,0.34440322,-0.06747118,-0.03126713,0.23277738,-0.52854721,0.67469882,spy_relative;sector_relative;single_day_move;gap,4,threshold,15.80440000,2026-07-10,5,8,8,43.00000000,29.00000000,True,True
