rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
53,DK,"Delek US Holdings, Inc.",Energy,,NYQ,3949369600.00000000,2026-07-27,64.44000244,-0.00524848,0.01881427,0.45102460,0.61828234,1.30142866,0.03522708,0.07234167,0.44450133,0.58305526,1.22908699,XLE,0.07894251,0.02620014,0.18642005,0.37208209,0.59208221,1.11500861,0.87244719,73484474.83051300,0.84979596,0.07862823,2026-06-29,0.07862823,0.12949930,0.62504693,0.01434660,0.18165953,0.06715033,-0.04092871,2.21556884,spy_relative;sector_relative;single_day_move,3,threshold,11.33060000,2026-07-16,5,8,8,59.00000000,6.00000000,True,True
54,AESI,Atlas Energy Solutions Inc.,Energy,,NYQ,1428919808.00000000,2026-07-27,11.43999958,-0.12471310,-0.18692254,-0.27365082,-0.28988211,-0.03214891,0.03522708,0.07234167,-0.28017409,-0.32510920,-0.10449058,XLE,0.07894251,0.02620014,0.18642005,-0.35259333,-0.31608225,-0.21856896,1.16394084,44306522.68914223,1.20540340,0.12471310,2026-07-27,-0.12471310,0.16516335,0.41371374,,,0.10711551,-0.42075951,0.41234556,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.22140000,2026-07-23,3,3,3,100.00000000,46.00000000,True,True
55,INTA,"Intapp, Inc.",Technology,,NMS,2269464064.00000000,2026-07-27,29.45000076,0.12105064,0.01133241,0.29907369,0.35589326,-0.24039205,0.03522708,0.07234167,0.29255042,0.32066618,-0.31273371,XLK,-0.05564287,0.08787918,0.20132337,0.35471656,0.26801409,-0.44171541,0.80924869,21173903.61961365,1.12770122,0.13578564,2026-06-26,0.13578564,0.18226544,0.35793483,0.10355858,0.14194319,0.08146172,-0.38221099,0.53866258,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.19440000,2026-07-16,2,5,1,,,True,False
56,FORM,"FormFactor, Inc.",Technology,,NMS,7701931520.00000000,2026-07-27,98.80000305,-0.05036522,-0.06181744,-0.33579830,-0.36290945,0.34972687,0.03522708,0.07234167,-0.34232157,-0.39813654,0.27738521,XLK,-0.05564287,0.08787918,0.20132337,-0.28015543,-0.45078863,0.14840351,0.49649580,177880788.41720581,1.43929293,0.15999462,2026-07-02,-0.15999462,0.12430943,0.31218319,-0.04911400,-0.14580465,0.07851311,-0.38222968,2.57711803,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.18820000,2026-07-15,5,9,9,50.00000000,-6.00000000,True,True
57,FPS,"Forgent Power Solutions, Inc.",Industrials,,NYQ,11026414592.00000000,2026-07-27,36.22000122,0.00919481,-0.05922075,-0.38296421,0.03073426,,0.03522708,0.07234167,-0.38948748,-0.00449283,,XLI,-0.00499673,0.06221369,0.11557664,-0.37796748,-0.03147943,,0.70785488,472850961.12905502,0.83248958,0.10669529,2026-07-01,-0.10669529,0.13664499,0.60302133,-0.07515030,-0.20681361,0.05255184,-0.43923203,0.29495896,spy_relative;sector_relative;single_day_move,3,threshold,11.11740000,2026-07-10,5,10,11,32.00000000,-25.00000000,True,True
58,COHU,"Cohu, Inc.",Technology,,NMS,2255453440.00000000,2026-07-27,47.81000137,-0.05700196,-0.07255088,-0.29023158,0.01875135,0.69358846,0.03522708,0.07234167,-0.29675485,-0.01647573,0.62124679,XLK,-0.05564287,0.08787918,0.20132337,-0.23458871,-0.06912782,0.49226509,0.46710300,61839903.12658310,1.74756938,0.14238171,2026-07-02,-0.14238171,0.12951154,0.30624323,-0.05230306,-0.13632532,0.08384503,-0.35313220,1.67693168,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,11.03870000,2026-07-20,5,6,6,95.00000000,37.00000000,True,True
59,SEI,"Solaris Energy Infrastructure, ",Energy,,NYQ,5052733440.00000000,2026-07-27,52.59000015,-0.02665184,-0.13131815,-0.33790759,-0.27371913,-0.02067040,0.03522708,0.07234167,-0.34443086,-0.30894622,-0.09301207,XLE,0.07894251,0.02620014,0.18642005,-0.41685010,-0.29991927,-0.20709045,0.97102143,207250151.05682373,1.11511091,0.10516731,2026-07-24,-0.10516731,0.11649325,0.44800761,,,0.06206278,-0.36546812,1.11035313,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,11.01840000,2026-07-20,4,5,4,58.00000000,-1.00000000,True,True
60,IREN,IREN LIMITED,Financial Services,,NMS,12969273344.00000000,2026-07-27,36.29000092,-0.02104124,-0.09726368,-0.23984081,-0.28337280,-0.35973887,0.03522708,0.07234167,-0.24636408,-0.31859989,-0.43208054,XLF,0.06417213,0.10618442,0.07179200,-0.30401294,-0.38955723,-0.43153087,0.96236910,1721745190.70161819,1.12257409,0.19571690,2026-07-20,0.19571690,0.17949200,0.25256157,-0.09726368,,0.08245091,-0.52506218,1.35649362,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,10.85350000,2026-07-10,5,10,11,40.00000000,-20.00000000,True,True
61,PENG,"Penguin Solutions, Inc.",Technology,,NMS,2689729536.00000000,2026-07-27,52.49000168,-0.02525528,-0.01390189,-0.21386844,0.71032912,1.62450008,0.03522708,0.07234167,-0.22039171,0.67510204,1.55215842,XLK,-0.05564287,0.08787918,0.20132337,-0.15822557,0.62244995,1.42317672,0.54665030,349998976.20857239,1.91880726,0.25131562,2026-07-08,0.25131562,0.15805804,0.15213099,-0.07161976,-0.24557156,0.08196459,-0.35508045,2.23214301,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,10.77310000,2026-07-10,4,6,3,73.00000000,12.00000000,True,True
62,HUBS,"HubSpot, Inc.",Technology,,NYQ,11416039424.00000000,2026-07-27,223.00999451,0.08843767,-0.03546565,0.30966641,-0.00138820,-0.30909599,0.03522708,0.07234167,0.30314314,-0.03661528,-0.38143766,XLK,-0.05564287,0.08787918,0.20132337,0.36530928,-0.08926738,-0.51041936,1.11791919,300038435.62110901,0.90313075,0.08920603,2026-06-26,0.08920603,0.10455495,0.31943641,0.04512857,0.17318162,0.07422213,-0.60121953,0.30966641,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.69030000,2026-07-20,2,3,1,,,True,False
63,ENOV,Enovis Corporation,Healthcare,,NYQ,1626143616.00000000,2026-07-27,28.25000000,0.08403686,0.04359070,0.32132840,0.23849192,0.19957541,0.03522708,0.07234167,0.31480512,0.20326483,0.12723374,XLV,0.04992603,0.13330561,0.03759206,0.27140236,0.10518631,0.16198335,0.58581000,30105326.65404320,1.67445566,0.15111109,2026-07-06,0.15111109,0.14722499,0.27700380,0.01351353,0.03629346,0.05410590,-0.15216086,0.40968057,spy_relative;sector_relative;volatility;single_day_move,4,threshold,10.60260000,2026-07-16,4,6,4,99.00000000,36.00000000,True,True
64,PNR,Pentair plc.,Industrials,,NYQ,10210237440.00000000,2026-07-27,63.18000031,0.01788305,0.01168934,-0.15546047,-0.30172416,-0.41575735,0.03522708,0.07234167,-0.16198374,-0.33695124,-0.48809901,XLI,-0.00499673,0.06221369,0.11557664,-0.15046374,-0.36393785,-0.53133398,0.89971276,220662578.27699661,1.76450716,0.14997355,2026-07-15,-0.14997355,0.34819663,0.38058772,-0.02036377,,0.23374734,-0.43884890,0.02765128,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,10.56370000,2026-07-15,5,9,9,45.00000000,-19.00000000,True,True
65,AXTI,AXT Inc,Technology,,NMS,3132462080.00000000,2026-07-27,47.88000107,0.01376247,-0.01945527,-0.30668979,-0.37132355,1.75172426,0.03522708,0.07234167,-0.31321307,-0.40655063,1.67938259,XLK,-0.05564287,0.08787918,0.20132337,-0.25104693,-0.45920272,1.55040089,0.63952459,436387979.57183838,0.84771507,0.15728028,2026-07-21,0.15728028,0.10296347,0.23645162,,,0.08640509,-0.66001562,23.93750111,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.53450000,2026-07-10,5,10,11,39.00000000,-26.00000000,True,True
66,WDAY,"Workday, Inc.",Technology,,NMS,36438462464.00000000,2026-07-27,147.53999329,0.09014332,0.00217356,0.29682691,0.23196385,-0.22043751,0.03522708,0.07234167,0.29030364,0.19673677,-0.29277917,XLK,-0.05564287,0.08787918,0.20132337,0.35246978,0.14408467,-0.42176087,1.02828534,578731200.20175934,1.11385983,0.09176411,2026-06-26,0.09176411,0.12359284,0.35467756,0.11094120,0.16633118,0.08214257,-0.40433610,0.31146661,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.51900000,2026-07-21,2,2,1,,,True,False
67,SBET,"SharpLink, Inc.",Financial Services,,NCM,1341475328.00000000,2026-07-27,6.38000011,0.09810674,0.03908799,0.39912285,-0.12722296,-0.34564101,0.03522708,0.07234167,0.39259958,-0.16245004,-0.41798268,XLF,0.06417213,0.10618442,0.07179200,0.33495072,-0.23340738,-0.41743301,0.65895054,52100332.70036697,0.98344886,0.09810674,2026-07-27,0.09810674,0.11289402,0.39348823,,,0.04981549,-0.73327759,0.39912285,spy_relative;sector_relative;single_day_move,3,threshold,10.49590000,2026-07-27,1,1,1,,,True,False
