rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
75,ERO,Ero Copper Corp.,Basic Materials,,NYQ,4153330688.00000000,2026-08-27,39.81999969,0.01478078,0.10549692,0.57515817,0.33355656,0.15688558,0.02186589,0.11867110,0.51807492,0.31169067,0.03821448,XLB,0.02879779,0.03640964,0.00433961,0.54636038,0.29714692,0.15254597,1.67341299,59008874.38992500,1.09391784,0.10321546,2026-08-07,0.10321546,0.12072737,0.54226925,-0.01486453,0.14893607,0.04497498,-0.01435648,1.83820388,spy_relative;sector_relative;single_day_move,3,threshold,14.77990000,2026-08-10,5,7,6,54.00000000,-21.00000000,True,True
76,SNDK,Sandisk Corporation,Technology,,NMS,217424904192.00000000,2026-08-27,1484.94995117,-0.00961740,-0.07226577,0.46172315,-0.09544727,1.27787988,0.02186589,0.11867110,0.40463989,-0.11731316,1.15920878,XLK,0.13231670,0.00941929,0.33756477,0.32940645,-0.10486656,0.94031511,0.55191792,20903125154.19982910,0.84669177,0.25993950,2026-07-30,0.25993950,0.20202857,0.30457595,-0.01670365,0.19387327,0.13124027,-0.36404713,28.19107494,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.76390000,2026-07-10,2,3,2,84.00000000,8.00000000,True,False
77,RBLX,Roblox Corporation,Communication Services,,NYQ,27253442560.00000000,2026-08-27,38.15000153,0.01570820,-0.01242556,-0.23897864,-0.18535127,-0.46568626,0.02186589,0.11867110,-0.29606190,-0.20721716,-0.58435736,XLC,0.01735003,-0.04508438,-0.04549347,-0.25632867,-0.14026689,-0.42019280,0.60944212,594046517.95783997,1.50561587,0.26854325,2026-07-31,-0.26854325,0.39940269,0.38231602,0.06151693,0.07387644,0.20115055,-0.73050295,0.07343839,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold_and_sector_coverage,14.61850000,2026-07-10,5,10,18,85.00000000,8.00000000,True,True
78,CDNA,"CareDx, Inc.",Healthcare,,NGM,2708804096.00000000,2026-08-27,52.36000061,0.02747256,0.11427961,0.47867836,1.30660788,1.78214673,0.02186589,0.11867110,0.42159511,1.28474199,1.66347563,XLV,0.03212221,0.13719510,0.08995048,0.44655615,1.16941278,1.69219625,1.09001602,59847323.37352753,0.87812615,0.14724412,2026-07-31,0.14724412,0.21481134,0.58715698,0.06817661,0.03683369,0.11522319,0.00000000,3.11311881,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.60140000,2026-07-15,3,4,3,86.00000000,8.00000000,True,True
79,SSRM,SSR Mining Inc.,Basic Materials,,NMS,7954502144.00000000,2026-08-27,39.00999832,0.02415327,0.05919078,0.55977601,0.29386397,0.21375230,0.02186589,0.11867110,0.50269275,0.27199808,0.09508120,XLB,0.02879779,0.03640964,0.00433961,0.53097822,0.25745434,0.20941269,0.82452898,97103608.28275681,0.91997192,0.11644053,2026-08-19,0.11644053,0.14859046,0.58132172,0.07659692,,0.06532022,-0.00510076,1.13169399,spy_relative;sector_relative;single_day_move,3,threshold,14.58430000,2026-08-20,4,5,4,87.00000000,8.00000000,True,True
80,SHAZ,"SharonAI Holdings, Inc.",Technology,,NCM,2119925376.00000000,2026-08-27,59.20999908,-0.00637693,-0.02695151,0.47692689,-0.20863406,1.15152609,0.02186589,0.11867110,0.41984363,-0.23049995,1.03285499,XLK,0.13231670,0.00941929,0.33756477,0.34461019,-0.21805335,0.81396133,0.41825303,113609671.32665634,0.86697064,0.21651285,2026-07-30,0.21651285,0.16273697,0.30177643,0.06930492,0.47672741,0.13369919,-0.36127291,2.37956607,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.55870000,2026-07-20,2,2,2,126.00000000,46.00000000,True,False
81,IREN,IREN LIMITED,Financial Services,,NMS,14484557824.00000000,2026-08-27,40.52999878,0.02400194,-0.04859154,0.38280449,-0.36721316,-0.08386082,0.02186589,0.11867110,0.32572123,-0.38907905,-0.20253192,XLF,0.02117150,0.12892531,0.10247621,0.36163298,-0.49613847,-0.18633703,0.86296084,1812816385.92916489,0.71951836,0.30535650,2026-07-30,0.30535650,0.26349311,0.29061209,-0.00862514,0.16989023,0.10900722,-0.46957209,0.75911446,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.51140000,2026-07-10,1,3,1,,,True,False
82,RDW,Redwire Corporation,Industrials,,NYQ,2817416704.00000000,2026-08-27,11.27000046,0.00000000,-0.04248088,0.44858614,-0.56486484,0.18010474,0.02186589,0.11867110,0.39150288,-0.58673073,0.06143364,XLI,0.01211366,0.02876870,0.01188458,0.43647248,-0.59363354,0.16822015,0.54433511,203149970.79259872,0.76295307,0.14877432,2026-08-07,0.14877432,0.15727410,0.40287918,-0.00073585,-0.11552610,0.14179099,-0.56486484,1.22727284,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.50060000,2026-07-10,4,9,4,127.00000000,45.00000000,True,True
83,PPTA,Perpetua Resources Corp.,Basic Materials,,NCM,3275008000.00000000,2026-08-27,26.18000031,0.01590997,0.04510982,0.51680185,-0.01763600,-0.26604986,0.02186589,0.11867110,0.45971859,-0.03950189,-0.38472096,XLB,0.02879779,0.03640964,0.00433961,0.48800406,-0.05404563,-0.27038947,1.02594144,30928334.25086021,0.96629342,0.10880077,2026-08-05,0.10880077,0.13171434,0.51639129,0.10204972,0.12603573,0.07183528,-0.29661474,0.56672662,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.42700000,2026-07-16,5,9,9,76.00000000,-7.00000000,True,True
84,EXK,Endeavour Silver Corporation,Basic Materials,,NYQ,3346432768.00000000,2026-08-27,11.30000019,0.03764920,0.03008203,0.49470903,0.16016432,-0.19458301,0.02186589,0.11867110,0.43762577,0.13829843,-0.31325411,XLB,0.02879779,0.03640964,0.00433961,0.46591124,0.12375468,-0.19892262,1.12019433,88006098.77788782,1.06284730,0.13768115,2026-08-19,0.13768115,0.15739120,0.46963622,-0.00909913,,0.07587770,-0.19971669,0.92176870,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.34510000,2026-08-14,4,6,4,110.00000000,26.00000000,True,True
