rank,ticker,company_name,sector,market_cap,market_data_date,price,return_21d,return_63d,return_126d,spy_relative_63d,spy_relative_126d,sector_etf,sector_relative_63d,sector_relative_126d,max_daily_move_63d,max_gap_63d,max_1d_share_of_abs_move_63d,directional_efficiency_63d,positive_days_63d,negative_days_63d,positive_day_ratio_63d,relative_max_daily_move_63d,relative_max_1d_share_of_abs_move_63d,relative_directional_efficiency_63d,max_daily_move_126d,max_gap_126d,max_1d_share_of_abs_move_126d,directional_efficiency_126d,positive_days_126d,negative_days_126d,positive_day_ratio_126d,relative_max_daily_move_126d,relative_max_1d_share_of_abs_move_126d,relative_directional_efficiency_126d,volume_ratio_5d_vs_prev20d,volatility_ratio_20d_vs_prev120d,selection_bucket,selection_reason,anchor_horizon,drift_direction,trend_consistency,tail_percentile,tail_distance
1,HAE,Haemonetics Corporation,Healthcare,3968252928.00000000,2026-08-11,87.22000122,0.13434779,0.66960181,0.51187387,0.62731855,0.40147689,XLV,0.49503524,0.43709145,0.06518457,0.04116886,0.05489500,0.43634802,36.00000000,27.00000000,0.57142857,0.05162659,0.04403929,0.30000042,0.06648665,0.08372895,0.02967400,0.18518732,68.00000000,58.00000000,0.53968254,0.06583331,0.02968028,0.15384081,1.31323679,0.71152126,global_tail,quiet_drift_sector_relative_63d_top;quiet_drift_sector_coverage_top,63d,up,same_direction,0.95514781,0.91029562
2,MMSI,"Merit Medical Systems, Inc.",Healthcare,5440216576.00000000,2026-08-11,91.11000061,0.24365272,0.51069472,0.12718048,0.46841146,0.01678350,XLV,0.33612815,0.05239807,0.03940642,0.05146972,0.03809421,0.40085287,41.00000000,21.00000000,0.66129032,0.04707397,0.05498811,0.29398160,0.09049578,0.05146972,0.04407253,0.05830010,63.00000000,61.00000000,0.50806452,0.08915408,0.04907138,0.02620018,1.45374791,0.79881655,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.91641182,0.83282365
3,HMC,"Honda Motor Company, Ltd.",Consumer Cyclical,41136209920.00000000,2026-08-11,31.70000076,0.13864945,0.32193500,-0.00188915,0.27965175,-0.11228613,XLY,0.32302409,-0.01626597,0.05745891,0.04681274,0.05243845,0.25583035,38.00000000,25.00000000,0.60317460,0.05274397,0.05534405,0.29399836,0.05745891,0.05846044,0.02899441,0.00095504,59.00000000,65.00000000,0.47580645,0.05274397,0.03042170,0.00932388,1.27080891,0.90670158,sector_coverage,quiet_drift_sector_coverage_top,63d,up,recent_regime_change,0.91029562,0.82059123
4,GEF,Greif Inc.,Consumer Cyclical,4975919616.00000000,2026-08-11,87.52999878,0.22659751,0.31406693,0.17933168,0.27178367,0.06893470,XLY,0.31515602,0.16495486,0.04618520,0.03802781,0.05162556,0.30687352,40.00000000,23.00000000,0.63492063,0.05291521,0.05676538,0.29416887,0.04618520,0.03802781,0.02895128,0.10366918,66.00000000,60.00000000,0.52380952,0.05291521,0.03090962,0.08801361,0.83590948,1.14071229,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.90774720,0.81549439
5,AXTA,Axalta Coating Systems Ltd.,Basic Materials,7978665472.00000000,2026-08-11,37.27999878,0.16245710,0.31313841,0.08973984,0.27085516,-0.02065714,XLB,0.29438596,0.06942551,0.05038521,0.04651159,0.04681387,0.25393828,36.00000000,27.00000000,0.57142857,0.03580741,0.04356357,0.30882519,0.09682360,0.10715657,0.04204174,0.03740518,60.00000000,66.00000000,0.47619048,0.05961570,0.03402658,0.03757248,0.86227443,0.97780948,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.89755352,0.79510703
6,PFGC,Performance Food Group Company,Consumer Defensive,17901959168.00000000,2026-08-11,113.95999908,0.00573649,0.21143828,0.24125915,0.16915503,0.13086217,XLP,0.19560526,0.27259848,0.03437230,0.01706026,0.04556715,0.25490303,41.00000000,22.00000000,0.65079365,0.03500144,0.05014269,0.25227800,0.08563203,0.09090907,0.04805447,0.12173008,73.00000000,52.00000000,0.58400000,0.07304119,0.04595337,0.15600688,1.01386539,0.70448092,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.83792049,0.67584098
7,BAC,Bank of America Corporation,Financial Services,447535906816.00000000,2026-08-11,64.00000000,0.07563025,0.26607321,0.13455061,0.22378996,0.02415364,XLF,0.13672583,0.06298961,0.03377856,0.01393129,0.05591687,0.39174720,39.00000000,23.00000000,0.62903226,0.01818092,0.04626258,0.29079377,0.04722748,0.03301511,0.03375732,0.09018588,73.00000000,51.00000000,0.58870968,0.02778760,0.03376640,0.06941018,0.74385247,0.66446527,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.77573904,0.55147808
