rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
43,ONON,On Holding AG,Consumer Cyclical,,NYQ,9354669056.00000000,2026-09-04,27.98999977,-0.01304657,-0.02980938,-0.25040172,-0.24514567,-0.32489145,0.04425465,0.14546833,-0.25252258,-0.28940032,-0.47035978,XLY,-0.02701096,0.00043534,0.00410697,-0.22339076,-0.24558101,-0.32899842,0.63246855,306553414.65985298,1.66656778,0.20293964,2026-08-11,-0.20293964,0.39243952,0.53159030,0.00388227,-0.06729214,0.18540482,-0.44716573,0.00937614,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,12.60770000,2026-08-11,5,10,17,58.00000000,15.00000000,True,True
44,FRVO,Fervo Energy Company,Utilities,,NMS,5352899584.00000000,2026-09-04,18.15999985,0.05827506,0.22951925,-0.21043479,-0.51209029,,0.04425465,0.14546833,-0.21255564,-0.55634494,,XLU,-0.00691561,-0.02863578,-0.07830551,-0.20351918,-0.48345452,,4.20228700,126829914.30515289,,0.28413523,2026-09-01,0.28413523,0.20320215,0.16998100,,,0.07087121,-0.57270589,0.22951925,spy_relative;sector_relative;volume;single_day_move;gap,5,threshold_and_sector_coverage,12.60710000,2026-07-10,3,7,1,,,True,False
45,QFIN,"Qfin Holdings, Inc.",Financial Services,,NMS,1101540608.00000000,2026-09-04,9.06000042,0.03899084,0.02954548,-0.30414746,-0.37646245,-0.38451085,0.04425465,0.14546833,-0.30626831,-0.42071710,-0.52997918,XLF,0.00501638,0.11089865,0.14890249,-0.30916384,-0.48736110,-0.53341334,0.86859555,32556364.61006641,1.24321752,0.18907193,2026-08-26,-0.18907193,0.28338335,0.52566908,-0.08556151,,0.15351254,-0.71238094,0.08114562,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,12.58700000,2026-08-26,5,6,6,34.00000000,-11.00000000,True,True
46,CRDO,Credo Technology Group Holding ,Technology,,NMS,32058959872.00000000,2026-09-04,170.57000732,0.03898404,-0.26715357,-0.25977515,-0.17555219,0.55303655,0.04425465,0.14546833,-0.26189600,-0.21980684,0.40756822,XLK,0.01052176,0.03871323,0.36411980,-0.27029690,-0.21426542,0.18891675,3.22260948,1352076111.41502380,1.06210565,0.20040654,2026-09-02,-0.20040654,0.18966633,0.27761868,,,0.08708808,-0.43616946,0.94248960,spy_relative;sector_relative;volume;single_day_move;gap,5,threshold,12.54980000,2026-07-22,1,1,1,,,True,False
47,BTG,B2Gold Corp,Basic Materials,,ASE,7411207168.00000000,2026-09-04,5.61000013,-0.01405974,-0.00883387,0.37163812,0.34210535,0.05451127,0.04425465,0.14546833,0.36951727,0.29785070,-0.09095706,XLB,0.00517540,0.03574951,0.05174485,0.36646273,0.30635584,0.00276642,1.29692650,167913105.61010838,0.76179182,0.22982886,2026-08-07,0.22982886,0.29325818,0.41647222,0.02186872,0.09741546,0.06356962,-0.09661834,0.53698630,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,12.48300000,2026-08-07,5,10,19,60.00000000,13.00000000,True,True
48,SNDK,Sandisk Corporation,Technology,,NMS,254769070080.00000000,2026-09-04,1740.00000000,0.11897826,0.17173297,0.38251050,0.11587106,2.29964148,0.04425465,0.14546833,0.38038964,0.07161641,2.15417315,XLK,0.01052176,0.03871323,0.36411980,0.37198874,0.07715783,1.93552168,1.00544778,20606716702.84606934,0.75235710,0.13674128,2026-08-13,0.13674128,0.15364912,0.37118692,0.04745078,-0.02824406,0.07775623,-0.25481799,24.38293104,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.46900000,2026-07-10,2,3,1,,,True,False
49,BULL,Webull Corporation,Technology,,NCM,5255902720.00000000,2026-09-04,9.73999977,-0.02600002,0.03948772,0.34903048,0.73928570,0.78715598,0.04425465,0.14546833,0.34690962,0.69503106,0.64168765,XLK,0.01052176,0.03871323,0.36411980,0.33850872,0.70057247,0.42303618,1.02124426,166842693.93767595,1.15554021,0.11111111,2026-09-03,0.11111111,0.15965032,0.43920699,,,0.15046287,-0.37363346,1.10367160,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.30450000,2026-07-10,4,4,4,140.00000000,91.00000000,True,True
50,INBX,"Inhibrx Biosciences, Inc.",Healthcare,,NMS,1783338880.00000000,2026-09-04,121.16999817,-0.00891546,-0.01815092,0.41240234,0.39259850,0.75151775,0.04425465,0.14546833,0.41028149,0.34834385,0.60604941,XLV,0.04256613,0.12051502,0.12278979,0.36983621,0.27208348,0.62872796,0.88455093,30837850.53058624,0.90963894,0.16943013,2026-08-25,0.16943013,0.22178998,0.46226836,0.01580836,,0.05370579,-0.14572757,3.56642166,spy_relative;sector_relative;single_day_move,3,threshold,12.17190000,2026-08-25,5,7,7,46.00000000,-4.00000000,True,True
51,NBIS,Nebius Group N.V.,Communication Services,,NMS,61545304064.00000000,2026-09-04,226.38999939,0.07482312,0.08227367,0.19227930,-0.00623326,1.53431092,0.04425465,0.14546833,0.19015844,-0.05048790,1.38884259,XLC,0.00764525,0.00322379,-0.04622851,0.18463405,-0.00945705,1.58053943,0.46736688,5066254506.55052185,1.20608296,0.34140671,2026-08-12,0.34140671,0.30470755,0.16357182,-0.13618834,-0.17465284,0.16959067,-0.21033173,2.53403072,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.98490000,2026-07-16,2,4,1,,,True,False
52,PLSE,"Pulse Biosciences, Inc",Healthcare,,NCM,3797215744.00000000,2026-09-04,53.24000168,-0.02686890,0.11919281,0.39225940,1.10185558,1.93495058,0.04425465,0.14546833,0.39013854,1.05760093,1.78948225,XLV,0.04256613,0.12051502,0.12278979,0.34969327,0.98134056,1.81216079,1.96386121,24813331.66810989,0.61750325,0.10904806,2026-08-07,0.10904806,0.16111983,0.49838162,0.05022403,0.18887051,0.02107063,-0.02686890,3.20537143,spy_relative;sector_relative;volume;single_day_move,4,threshold,11.89680000,2026-09-01,2,2,2,113.00000000,61.00000000,True,False
