rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
106,SEDG,"SolarEdge Technologies, Inc.",Technology,,NMS,2035271808.00000000,2026-08-26,33.08000183,0.10709514,0.01472403,-0.17444467,-0.54827256,-0.22073024,0.02081389,0.10521531,-0.20848623,-0.56908646,-0.32594555,XLK,0.06867731,-0.00862114,0.27851202,-0.24312198,-0.53965142,-0.49924226,0.78390757,134062679.83035508,1.33719115,0.30475794,2026-08-05,-0.30475794,0.27198386,0.16451716,-0.05545726,-0.03834817,0.18098846,-0.57865239,0.16192493,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.58430000,2026-08-06,5,10,15,52.00000000,-54.00000000,True,True
107,EGO,Eldorado Gold Corporation,Basic Materials,,NYQ,12247653376.00000000,2026-08-26,46.95999908,-0.02451185,0.12452110,0.45657558,0.48984767,0.05765760,0.02081389,0.10521531,0.42253402,0.46903377,-0.04755771,XLB,0.02541074,0.04865178,0.01149636,0.43116484,0.44119589,0.04616124,1.21087288,116290346.31928635,1.18207153,0.13136393,2026-08-05,0.13136393,0.16690462,0.48675773,0.10249996,0.15999995,0.06123019,-0.05532086,0.95097631,spy_relative;sector_relative;single_day_move,3,threshold,12.54790000,2026-08-14,5,8,5,99.00000000,-8.00000000,True,True
108,WIX,Wix.com Ltd.,Technology,,NMS,3443796480.00000000,2026-08-26,82.29000092,-0.04375108,0.05648994,0.40546545,0.53928175,0.25422954,0.02081389,0.10521531,0.37142389,0.51846786,0.14901423,XLK,0.06867731,-0.00862114,0.27851202,0.33678814,0.54790289,-0.02428248,0.61177712,129279888.94656944,1.33278158,0.17487682,2026-08-04,0.17487682,0.16688689,0.33262390,-0.00104821,0.15543584,0.07718772,-0.55335433,1.03536978,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.45360000,2026-07-27,5,10,12,48.00000000,-60.00000000,True,True
109,LZB,La-Z-Boy Incorporated,Consumer Cyclical,,NYQ,1295306624.00000000,2026-08-26,32.34000015,0.00904839,-0.04629902,-0.21694913,-0.13920680,-0.09966587,0.02081389,0.10521531,-0.25099070,-0.16002070,-0.20488118,XLY,0.04160740,-0.03611682,0.00059789,-0.25855653,-0.10308998,-0.10026377,1.77241497,23880719.53759136,1.74213907,0.16948326,2026-08-19,-0.16948326,0.35103064,0.48968732,-0.04629902,,0.17462652,-0.23255812,0.10224949,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,12.44660000,2026-07-13,5,5,5,64.00000000,-45.00000000,True,True
110,EXK,Endeavour Silver Corporation,Basic Materials,,NYQ,3225013504.00000000,2026-08-26,10.89000034,-0.01803425,-0.00909913,0.40516133,0.16845501,-0.17749241,0.02081389,0.10521531,0.37111977,0.14764112,-0.28270771,XLB,0.02541074,0.04865178,0.01149636,0.37975060,0.11980324,-0.18898877,1.25319512,87363119.69668213,1.03450641,0.13768115,2026-08-19,0.13768115,0.15979015,0.40316723,-0.00909913,,0.07587770,-0.22875351,0.85204084,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.43670000,2026-08-14,3,5,3,119.00000000,9.00000000,True,True
111,ZBRA,Zebra Technologies Corporation,Technology,,NMS,17140399104.00000000,2026-08-26,359.83999634,-0.00188614,0.01463415,0.26526021,0.42505249,0.50554372,0.02081389,0.10521531,0.23121865,0.40423860,0.40032841,XLK,0.06867731,-0.00862114,0.27851202,0.19658291,0.43367363,0.22703170,0.66389307,297496180.09043121,2.09006637,0.26467552,2026-08-04,0.26467552,0.50447157,0.47580615,0.03858149,-0.00653410,0.13187488,-0.06061714,0.80551927,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,12.40590000,2026-08-04,5,10,16,57.00000000,-54.00000000,True,True
112,EXTR,"Extreme Networks, Inc.",Technology,,NMS,2980406528.00000000,2026-08-26,22.84000015,0.00927976,0.00219391,-0.23841279,-0.14360705,0.63142858,0.02081389,0.10521531,-0.27245436,-0.16442094,0.52621328,XLK,0.06867731,-0.00862114,0.27851202,-0.30709010,-0.13498591,0.35291657,0.68162679,45019350.44070301,1.36869065,0.19016696,2026-08-05,-0.19016696,0.27960445,0.38809492,-0.06758306,-0.12982052,0.17037725,-0.32245622,0.66229989,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.39490000,2026-08-06,5,10,15,109.00000000,-3.00000000,True,True
113,CRWV,"CoreWeave, Inc.",Technology,,NMS,48540733440.00000000,2026-08-26,88.01000214,-0.00034074,-0.03147354,0.30772657,-0.15594126,-0.10203040,0.02081389,0.10521531,0.27368501,-0.17675515,-0.20724571,XLK,0.06867731,-0.00862114,0.27851202,0.23904926,-0.14732012,-0.38054242,0.51271175,2916281848.48332119,1.46491701,0.21506087,2026-07-30,0.21506087,0.17417371,0.22497550,0.15466847,0.43829498,0.20349864,-0.38488957,0.44705693,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.38860000,2026-07-15,3,7,3,113.00000000,0.00000000,True,True
114,ALHC,"Alignment Healthcare, Inc.",Healthcare,,NMS,2883348480.00000000,2026-08-26,13.89999962,0.02281085,0.08763693,-0.24579493,-0.12743256,-0.30948832,0.02081389,0.10521531,-0.27983650,-0.14824645,-0.41470362,XLV,0.03754633,0.16634183,0.09953742,-0.28334126,-0.29377439,-0.40902574,0.69113974,83990231.47359762,1.22944590,0.20204192,2026-07-31,-0.20204192,0.27065010,0.36543029,-0.03232326,-0.05993268,0.16711448,-0.43403909,0.08763693,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.31340000,2026-07-31,5,10,17,83.00000000,-31.00000000,True,True
115,NESR,National Energy Services Reunit,Energy,,NCM,3392652800.00000000,2026-08-26,33.63999939,0.00477897,0.00283205,0.31663407,0.33280506,0.29834039,0.02081389,0.10521531,0.28259250,0.31199117,0.19312509,XLE,0.08441898,0.09545532,0.13778024,0.23221509,0.23734974,0.16056016,0.91214646,74746397.42015381,1.59248652,0.23328740,2026-08-10,0.23328740,0.32814999,0.40136250,-0.00027947,-0.06621969,0.10268778,-0.07353351,2.72535995,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,12.29640000,2026-08-10,1,3,1,,,True,False
