rank,ticker,company_name,sector,market_cap,market_data_date,price,return_21d,return_63d,return_126d,spy_relative_63d,spy_relative_126d,sector_etf,sector_relative_63d,sector_relative_126d,max_daily_move_63d,max_gap_63d,max_1d_share_of_abs_move_63d,directional_efficiency_63d,positive_days_63d,negative_days_63d,positive_day_ratio_63d,relative_max_daily_move_63d,relative_max_1d_share_of_abs_move_63d,relative_directional_efficiency_63d,max_daily_move_126d,max_gap_126d,max_1d_share_of_abs_move_126d,directional_efficiency_126d,positive_days_126d,negative_days_126d,positive_day_ratio_126d,relative_max_daily_move_126d,relative_max_1d_share_of_abs_move_126d,relative_directional_efficiency_126d,volume_ratio_5d_vs_prev20d,volatility_ratio_20d_vs_prev120d,selection_bucket,selection_reason,anchor_horizon,drift_direction,trend_consistency,tail_percentile,tail_distance
1,STLA,Stellantis N.V.,Consumer Cyclical,19288698880.00000000,2026-08-17,5.11999989,-0.11571677,-0.31642189,-0.33935485,-0.36174299,-0.47271750,XLY,-0.31830983,-0.34426103,0.06676133,0.05967982,0.05154086,0.29187531,25.00000000,37.00000000,0.40322581,0.05777834,0.04752240,0.31444026,0.06676133,0.07681937,0.02448386,0.15164135,52.00000000,72.00000000,0.41935484,0.06893029,0.02951555,0.17959861,0.72831450,0.62522790,global_tail,quiet_drift_sector_relative_63d_bottom;quiet_drift_sector_coverage_bottom,63d,down,same_direction,0.03736050,0.92527899
2,HAE,Haemonetics Corporation,Healthcare,4107018752.00000000,2026-08-17,90.26999664,0.15938859,0.60365953,0.56284625,0.55833843,0.42948360,XLV,0.45238458,0.50335487,0.06518457,0.04116886,0.05669285,0.41502163,35.00000000,28.00000000,0.55555556,0.05162659,0.04404921,0.28277504,0.06648665,0.08372895,0.02967307,0.20013616,67.00000000,59.00000000,0.53174603,0.06583331,0.02995303,0.17686080,0.88683218,0.76718248,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.93692382,0.87384765
3,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,28308639744.00000000,2026-08-17,240.41999817,0.05258086,0.42564041,0.12047346,0.38031931,-0.01288919,XLY,0.42375248,0.11556728,0.06485438,0.02397831,0.05932792,0.32724565,33.00000000,30.00000000,0.52380952,0.05641483,0.05699200,0.35634375,0.06485438,0.04090480,0.02996980,0.05271410,60.00000000,66.00000000,0.47619048,0.05641483,0.03125463,0.06030844,0.85072179,0.92235186,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.93061621,0.86123241
4,PK,Park Hotels & Resorts Inc.,Real Estate,3020075008.00000000,2026-08-17,15.00000000,0.02739723,0.37614684,0.31348511,0.33082573,0.18012246,XLRE,0.35519484,0.26776542,0.06347894,0.02337110,0.06784658,0.34333032,38.00000000,23.00000000,0.62295082,0.07804836,0.09329699,0.35688128,0.06347894,0.03018495,0.03404718,0.14671597,66.00000000,57.00000000,0.53658537,0.07804836,0.04443599,0.12979718,0.75450697,0.87797071,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.91169335,0.82338671
5,MMSI,"Merit Medical Systems, Inc.",Healthcare,5357816320.00000000,2026-08-17,89.73000336,0.21273153,0.46235336,0.09882439,0.41703226,-0.03453826,XLV,0.31107841,0.03933301,0.03940642,0.05146972,0.03943702,0.38222922,41.00000000,21.00000000,0.66129032,0.04707397,0.05534285,0.28119023,0.09049578,0.05146972,0.04565155,0.04752891,63.00000000,61.00000000,0.50806452,0.08915408,0.05093201,0.02082427,0.82046938,0.71124677,sector_coverage,quiet_drift_sector_coverage_bottom,63d,up,same_direction,0.88597768,0.77195536
6,GE,GE Aerospace,Industrials,383306694656.00000000,2026-08-17,369.42999268,0.05905457,0.31222248,0.17126910,0.26690137,0.03790646,XLI,0.22517456,0.10150962,0.05219439,0.02430666,0.05463370,0.28540692,44.00000000,19.00000000,0.69841270,0.04191733,0.05795108,0.26026632,0.06742894,0.07387390,0.02992608,0.07020106,71.00000000,55.00000000,0.56349206,0.04612596,0.03026507,0.05948169,0.79230275,0.69568302,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.83891315,0.67782630
7,BAC,Bank of America Corporation,Financial Services,446766710784.00000000,2026-08-17,63.88999939,0.04276153,0.28370502,0.21579449,0.23838391,0.08243184,XLF,0.15689477,0.10098326,0.03377856,0.01393129,0.05461108,0.40510227,39.00000000,23.00000000,0.62903226,0.01818092,0.04424230,0.31722315,0.04722748,0.03301511,0.03454357,0.14293571,74.00000000,50.00000000,0.59677419,0.02778760,0.03352390,0.10461309,0.73094379,0.65040261,sector_coverage,quiet_drift_sector_coverage_top,63d,up,same_direction,0.77438137,0.54876274
